1.40801 1.00321
1.45844 1.01823
1.50887 1.01517
1.5593 1.00034
1.60974 1
8.56935 1.09687
8.61978 1.12967
8.67022 1.08152
8.72065 1
8.77108 1.05701
8.82151 1.08053
8.87194 1.07007
8.92238 1.03765
8.97281 1
27.3916 1.05278
27.4421 1.07537
27.4925 1.02387
27.5429 1
27.5934 1.02437
27.6438 1.06418
27.6942 1.06492
27.7447 1.04001
27.7951 1
43.9081 1.05257
43.9586 1.07545
44.009 1.02414
44.0594 1
44.1099 1.0243
44.1603 1.06439
44.2107 1.06531
44.2611 1.03963
44.3116 1
63.6523 1.05199
63.7027 1.07493
63.7531 1.0228
63.8035 1
63.854 1.02367
63.9044 1.06397
63.9548 1.06505
64.0053 1.04035
64.0557 1
116.959 1.09787
117.009 1.13031
117.06 1.08277
117.11 1
117.161 1.05821
117.211 1.08024
117.261 1.06972
117.312 1.03726
117.362 1
149.538 1.09806
149.588 1.13049
149.639 1.08295
149.689 1
149.74 1.05837
149.79 1.08038
149.841 1.06985
149.891 1.03738
149.941 1
186.135 1.05346
186.185 1.07598
186.236 1.02442
186.286 1
186.337 1.02429
186.387 1.06343
186.437 1.06466
186.488 1.04007
186.538 1
235.508 1.0531
235.558 1.07566
235.609 1.02413
235.659 1
235.71 1.02406
235.76 1.0641
235.81 1.06499
235.861 1.04018
235.911 1
