0.19764 3740
0.248072 4080
0.298504 4420
0.348936 4760
0.399368 5100
0.4498 5440
0.500232 5780
0.550664 6120
0.601096 6460
0.651528 6800
0.70196 7140
0.752392 7480
0.802824 7820
0.853256 8160
0.903688 8500
0.95412 8840
1.00455 9180
1.05498 9520
1.10542 9860
1.15585 10200
1.20628 10540
1.25671 10880
1.30714 11220
1.35758 11560
1.40801 11900
1.45844 12240
1.50887 12580
1.5593 12920
1.60974 13260
1.66017 13600
1.7106 13940
1.76103 14280
1.81146 14620
1.8619 14960
1.91233 15300
1.96276 15640
2.01319 15980
2.06362 16320
2.11406 16660
2.16449 17000
2.21492 17340
2.26535 17680
2.31578 18020
2.36622 18360
2.41665 18700
2.46708 19040
2.51751 19380
2.56794 19720
2.61838 20060
2.66881 20400
2.71924 20740
2.76967 21080
2.8201 21420
2.87054 21760
2.92097 22100
2.9714 22440
3.02183 22780
3.07226 23120
3.1227 23460
3.17313 23800
3.22356 24140
3.27399 24480
3.32442 24820
3.37486 25160
3.42529 25500
3.47572 25840
3.52615 26180
3.57658 26520
3.62702 26860
3.67745 27200
3.72788 27540
3.77831 27880
3.82874 28220
3.87918 28560
3.92961 28900
3.98004 29240
4.03047 29580
4.0809 29920
4.13134 30260
4.18177 30600
4.2322 30940
4.28263 31280
4.33306 31620
4.3835 31960
4.43393 32300
4.48436 32640
4.53479 32980
4.58522 33320
4.63566 33660
4.68609 34000
4.73652 34340
4.78695 34680
4.83738 35020
4.88782 35360
4.93825 35700
4.98868 36040
5.03911 36380
5.08954 36720
5.13998 37060
5.19041 37400
5.24084 37740
5.29127 38080
5.3417 38420
5.39214 38760
5.44257 39100
5.493 39440
5.54343 39780
5.59386 40120
5.6443 40460
5.69473 40800
5.74516 41140
5.79559 41480
5.84602 41820
5.89646 42160
5.94689 42500
5.99732 42840
6.04775 43180
6.09818 43520
6.14862 43860
6.19905 44200
6.24948 44540
6.29991 44880
6.35034 45220
6.40078 45560
6.45121 45900
6.50164 46240
6.55207 46580
6.6025 46920
6.65294 47260
6.70337 47600
6.7538 47940
6.80423 48280
6.85466 48620
6.9051 48960
6.95553 49300
7.00596 49640
7.05639 49980
7.10682 50320
7.15726 50660
7.20769 51000
7.25812 51340
7.30855 51680
7.35898 52020
7.40942 52360
7.45985 52700
7.51028 53040
7.56071 53380
7.61114 53720
7.66158 54060
7.78842 3230
8.29198 3265
8.51892 3300
8.56935 3335
8.61978 3369
8.67022 3403
8.72065 3436
8.77108 3469
8.82151 3502
8.87194 3535
8.92238 3567
8.97281 3599
9.02324 3631
9.07367 3662
9.1241 3693
9.17454 3724
9.22497 3755
9.2754 3785
9.32583 3815
9.37626 3845
9.4267 3875
9.52833 1530
9.77972 1605
9.84308 1677
9.89352 1745
9.98133 1811
10.0318 1874
10.0944 1935
10.1448 1994
10.2074 2051
10.2578 2107
10.3204 2161
10.3708 2214
10.4213 2266
10.4717 2317
10.5221 2366
10.5726 2414
10.623 2461
10.6734 2507
10.7239 2553
10.7743 2598
10.8247 2642
10.8752 2685
10.9256 2728
10.976 2770
11.0265 2811
11.0769 2852
11.1273 2892
11.1778 2931
11.2282 2970
11.2786 3008
11.3291 3046
11.3795 3083
11.4299 3120
11.4803 3157
11.5308 3193
11.5812 3229
11.6316 3264
11.6821 3299
11.7325 3334
11.7829 3368
11.8334 3402
11.8838 3435
11.9342 3468
11.9847 3501
12.0351 3534
12.0855 3566
12.136 3598
12.1864 3630
12.2368 3661
12.2873 3692
12.3377 3723
12.3881 3754
12.4386 3784
12.489 3814
12.5394 3844
12.5899 3874
12.6403 3903
12.6907 3932
12.7411 3961
12.7916 3990
12.842 4018
12.8924 4046
12.9429 4074
12.9933 4102
13.0437 4130
13.0942 4157
13.1446 4184
13.195 4211
13.2455 4238
13.2959 4265
13.3463 4292
13.3968 4318
13.4472 4344
13.4976 4370
13.5481 4396
13.5985 4422
13.6489 4448
13.6994 4473
13.7498 4498
13.8002 4523
13.8507 4548
13.9011 4573
13.9515 4598
14.0019 4623
14.0524 4648
14.1028 4672
14.1532 4696
14.2037 4720
14.2541 4744
14.3045 4768
14.355 4792
14.4054 4816
14.4558 4840
14.5063 4863
14.5567 4886
14.6071 4909
14.6576 4932
14.708 4955
14.7584 4978
14.8089 5001
14.8593 5024
14.9097 5047
14.9602 5069
15.0106 5091
15.061 5113
15.1115 5135
15.1619 5157
15.2123 5179
15.2627 5201
15.3132 5223
15.3636 5245
15.414 5267
15.4645 5288
15.5149 5309
15.5653 5330
15.6158 5351
15.6662 5372
15.7166 5393
15.7671 5414
15.8175 5435
15.8679 5456
15.9184 5477
15.9688 5498
16.0192 5519
16.0697 5539
16.1201 5559
16.1705 5579
16.221 5599
16.2714 5619
16.3218 5639
16.3723 5659
16.4227 5679
16.4731 5699
16.5235 5719
16.574 5739
16.6244 5759
16.6748 5779
16.7253 5799
16.7757 5818
16.8261 5837
16.8766 5856
16.927 5875
16.9774 5894
17.0279 5913
17.0783 5932
17.1287 5951
17.1792 5970
17.2296 5989
17.28 6008
17.3305 6027
17.3809 6046
17.4313 6065
17.4818 6084
17.5322 6103
17.5826 6121
17.6331 6139
17.6835 6157
17.7339 6175
17.7843 6193
17.8348 6211
17.8852 6229
17.9356 6247
17.9861 6265
18.0365 6283
18.0869 6301
18.1374 6319
18.1878 6337
18.2382 6355
18.2887 6373
18.3391 6391
18.3895 6409
18.44 6427
18.4904 6444
18.5408 6461
18.5913 6478
18.6417 6495
18.6921 6512
18.7426 6529
18.793 6546
18.8434 6563
18.8939 6580
18.9443 6597
18.9947 6614
19.0451 6631
19.0956 6648
19.146 6665
19.1964 6682
19.2469 6699
19.2973 6716
19.3477 6733
19.3982 6750
19.4486 6767
19.499 6784
19.5495 6801
19.5999 6817
19.6503 6833
19.7008 6849
19.7512 6865
19.8016 6881
19.8521 6897
19.9025 6913
19.9529 6929
20.0034 6945
20.0538 6961
20.1042 6977
20.1547 6993
20.2051 7009
20.2555 7025
20.3059 7041
20.3564 7057
20.4068 7073
20.4572 7089
20.5077 7105
20.5581 7121
20.6085 7137
20.659 7153
20.7094 7169
20.7598 7185
20.8103 7201
20.8607 7217
20.9111 7233
20.9616 7248
21.012 7263
21.0624 7278
21.1129 7293
21.1633 7308
21.2137 7323
21.2642 7338
21.3146 7353
21.365 7368
21.4155 7383
21.4659 7398
21.5163 7413
21.5667 7428
21.6172 7443
21.6676 7458
21.718 7473
21.7685 7488
21.8189 7503
21.8693 7518
21.9198 7533
21.9702 7548
22.0206 7563
22.0711 7578
22.1215 7593
22.1719 7608
22.2224 7623
22.2728 7638
