0.19764 3740
0.248072 4080
0.298504 4420
0.348936 4760
0.399368 5100
0.4498 4760
0.802824 4420
1.10542 4080
1.40801 3740
1.66017 3400
1.91233 3060
2.11406 2720
2.31578 2380
2.46708 2040
2.71924 2096
2.8201 2151
2.92097 2204
3.02183 2256
3.1227 2307
3.22356 2357
3.32442 2406
3.42529 2454
4.78695 2040
5.03911 2096
5.13998 2151
5.24084 2204
5.3417 2256
5.44257 2307
5.54343 2357
5.6443 2406
5.74516 2454
7.10682 2040
7.35898 2096
7.45985 2151
7.56071 2204
7.66158 2256
7.78842 1700
8.02753 1768
8.14056 1833
8.25359 1896
8.36662 1956
8.47964 2015
8.59267 2072
8.7057 2127
8.80656 2181
8.90743 2234
9.00829 2285
9.10916 2335
9.21002 2384
9.31088 2432
9.79076 1824
10.0421 1887
10.1552 1948
10.2682 2007
10.3812 2064
10.4943 2120
10.5951 2174
10.696 2227
10.7969 2278
10.8977 2328
10.9986 2377
11.0994 2425
11.2003 2472
12.562 2040
12.8141 2096
12.915 2151
13.0159 2204
13.1167 2256
13.2176 2307
13.3185 2357
13.4193 2406
13.5202 2454
14.8818 2040
15.134 2096
15.2349 2151
15.3357 2204
15.4366 2256
15.5375 2307
15.6383 2357
15.7392 2406
15.8401 2454
17.2017 2040
17.4539 2096
17.5547 2151
17.6556 2204
17.7565 2256
17.8573 2307
17.9582 2357
18.0591 2406
18.1599 2454
19.5216 2040
19.7737 2096
19.8746 2151
19.9755 2204
20.0763 2256
20.1772 2307
20.2781 2357
20.3789 2406
20.4798 2454
21.8415 2040
22.0936 2096
22.1945 2151
22.2953 2204
22.3962 2256
22.4971 2307
22.5979 2357
22.6988 2406
22.7997 2454
24.1613 2040
24.4135 2096
24.5144 2151
24.6152 2204
24.7161 2256
24.8169 2307
24.9178 2357
25.0187 2406
25.1195 2454
26.4812 2040
26.7334 2096
26.835 1700
27.0612 1768
27.1742 1833
27.2872 1896
27.4003 1956
27.5133 2015
27.6263 2072
27.7393 2127
27.8402 2181
27.9411 2234
28.0419 2285
28.1428 2335
28.2437 2384
28.3445 2432
29.7062 2040
29.9583 2096
30.0592 2151
30.1601 2204
30.2609 2256
30.3618 2307
30.4627 2357
30.5635 2406
30.6644 2454
31.7235 2501
32.0382 2040
32.2904 2096
32.3912 2151
32.4921 2204
32.593 2256
32.6938 2307
32.7947 2357
32.8956 2406
32.9964 2454
34.3581 2040
34.6103 2096
34.7111 2151
34.812 2204
34.9128 2256
35.0137 2307
35.1146 2357
35.2154 2406
35.3163 2454
36.678 2040
36.9301 2096
37.031 2151
37.1319 2204
37.2327 2256
37.3336 2307
37.4344 2357
37.5353 2406
37.6362 2454
38.9978 2040
39.25 2096
39.3509 2151
39.4517 2204
39.5526 2256
39.6535 2307
39.7543 2357
39.8552 2406
39.956 2454
41.3177 2040
41.5699 2096
41.6707 2151
41.7716 2204
41.8725 2256
41.9733 2307
42.0742 2357
42.1751 2406
42.2759 2454
43.6384 1840
43.8897 1902
44.0028 1962
44.1158 2020
44.2288 2077
44.3419 2132
44.4427 2186
44.5436 2238
44.6444 2289
44.7453 2339
44.8462 2388
44.947 2436
46.3087 2040
46.5609 2096
46.6617 2151
46.7626 2204
46.8635 2256
46.9643 2307
47.0652 2357
47.166 2406
47.2669 2454
48.6286 2040
48.8807 2096
48.9816 2151
49.0825 2204
49.1833 2256
49.2842 2307
49.3851 2357
49.4859 2406
49.5868 2454
50.9484 2040
51.2006 2096
51.3015 2151
51.4023 2204
51.5032 2256
51.6041 2307
51.7049 2357
51.8058 2406
51.9067 2454
53.2683 2040
53.5205 2096
53.6213 2151
53.7222 2204
53.8231 2256
53.9239 2307
54.0248 2357
54.1257 2406
54.2265 2454
55.5882 2040
55.8404 2096
55.9412 2151
56.0421 2204
56.1429 2256
56.2438 2307
56.3447 2357
56.4455 2406
56.5464 2454
57.9081 2040
58.1602 2096
58.2611 2151
58.362 2204
58.4628 2256
58.5637 2307
58.6645 2357
58.7654 2406
58.8663 2454
60.2279 2040
60.4801 2096
60.581 2151
60.6818 2204
60.7827 2256
60.8836 2307
60.9844 2357
61.0853 2406
61.1861 2454
62.5478 2040
62.8 2096
62.9008 2151
63.0017 2204
63.1026 2256
63.2034 2307
63.3043 2357
63.4052 2406
63.506 2454
64.8677 2040
65.1198 2096
65.2207 2151
65.3216 2204
65.4224 2256
65.5233 2307
65.6242 2357
65.725 2406
65.8259 2454
67.1876 2040
67.4397 2096
67.5406 2151
67.6414 2204
67.7423 2256
67.8432 2307
67.944 2357
68.0449 2406
68.1458 2454
69.5074 2040
69.7596 2096
69.8604 2151
69.9613 2204
70.0622 2256
70.163 2307
70.2639 2357
70.3648 2406
70.4656 2454
71.8273 2040
72.0795 2096
72.1803 2151
72.2812 2204
72.382 2256
72.4829 2307
72.5838 2357
72.6846 2406
72.7855 2454
74.1472 2040
74.3993 2096
74.5002 2151
74.6011 2204
74.7019 2256
74.8028 2307
74.9036 2357
75.0045 2406
75.1054 2454
76.467 2040
76.7192 2096
76.8201 2151
76.9209 2204
77.0218 2256
77.1227 2307
77.2235 2357
77.3244 2406
77.4252 2454
78.7869 2040
79.0391 2096
79.1399 2151
79.2408 2204
79.3417 2256
79.4425 2307
79.5434 2357
79.6443 2406
79.7451 2454
81.1068 2040
81.3589 2096
81.4598 2151
81.5607 2204
81.6615 2256
81.7624 2307
81.8633 2357
81.9641 2406
82.065 2454
83.4267 2040
83.6788 2096
83.7797 2151
83.8805 2204
83.9814 2256
84.0823 2307
84.1831 2357
84.284 2406
84.3849 2454
85.7465 2040
85.9987 2096
86.0996 2151
86.2004 2204
86.3013 2256
86.4021 2307
86.503 2357
86.6039 2406
86.7047 2454
88.0664 2040
88.3186 2096
88.4194 2151
88.5203 2204
88.6212 2256
88.722 2307
88.8229 2357
88.9237 2406
89.0246 2454
90.3863 2040
90.6384 2096
90.7393 2151
90.8402 2204
90.941 2256
91.0419 2307
91.1428 2357
91.2436 2406
91.3445 2454
92.7061 2040
92.9583 2096
93.0592 2151
93.16 2204
93.2609 2256
93.3618 2307
93.4626 2357
93.5635 2406
93.6644 2454
95.026 2040
95.2782 2096
95.379 2151
95.4799 2204
95.5808 2256
95.6816 2307
95.7825 2357
95.8834 2406
95.9842 2454
97.3459 2040
97.598 2096
97.6989 2151
97.7998 2204
97.9006 2256
98.0015 2307
98.1024 2357
98.2032 2406
98.3041 2454
99.6658 2040
99.9179 2096
100.019 2151
100.12 2204
100.221 2256
100.321 2307
100.422 2357
100.523 2406
100.624 2454
101.986 2040
102.238 2096
102.339 2151
102.44 2204
